"","taphonomyValues","decayRate","PerDay"
"430",0.513709376309429,5.479452e-05,0.0005479452
"431",0.514224704488057,5.479452e-05,0.0005479452
"432",0.513769901753533,5.479452e-05,0.0005479452
"433",0.51234909236049,5.479452e-05,0.0005479452
"434",0.513561447032744,5.479452e-05,0.0005479452
"435",0.513644760881131,5.479452e-05,0.0005479452
"436",0.512922624706205,5.479452e-05,0.0005479452
"437",0.513149692510641,5.479452e-05,0.0005479452
"438",0.513395850199222,5.479452e-05,0.0005479452
"439",0.513559086768093,5.479452e-05,0.0005479452
"440",0.513595169268368,5.479452e-05,0.0005479452
"441",0.513616012187171,5.479452e-05,0.0005479452
"442",0.513805236342611,5.479452e-05,0.0005479452
"443",0.51345916427822,5.479452e-05,0.0005479452
"444",0.512543106922366,5.479452e-05,0.0005479452
"445",0.514072786541618,5.479452e-05,0.0005479452
"446",0.513781826426585,5.479452e-05,0.0005479452
"447",0.513542697255902,5.479452e-05,0.0005479452
"448",0.513859718467185,5.479452e-05,0.0005479452
"449",0.51375098005244,5.479452e-05,0.0005479452
"450",0.512907862398947,5.479452e-05,0.0005479452
"451",0.514167827177434,5.479452e-05,0.0005479452
"452",0.513091237546379,5.479452e-05,0.0005479452
"453",0.513331773549694,5.479452e-05,0.0005479452
"454",0.513402998249075,5.479452e-05,0.0005479452
"455",0.51366574371706,5.479452e-05,0.0005479452
"456",0.513003456008741,5.479452e-05,0.0005479452
"457",0.512996027459453,5.479452e-05,0.0005479452
"458",0.514563395183969,5.479452e-05,0.0005479452
"459",0.513029000439695,5.479452e-05,0.0005479452
"460",0.513307995818254,5.479452e-05,0.0005479452
"461",0.513304099255675,5.479452e-05,0.0005479452
"462",0.513806320406625,5.479452e-05,0.0005479452
"463",0.513074800990934,5.479452e-05,0.0005479452
"464",0.513894724690397,5.479452e-05,0.0005479452
"465",0.512670122869646,5.479452e-05,0.0005479452
"466",0.513285645900127,5.479452e-05,0.0005479452
"467",0.513379085145956,5.479452e-05,0.0005479452
"468",0.513718704866217,5.479452e-05,0.0005479452
"469",0.513268850651308,5.479452e-05,0.0005479452
"470",0.514147433840727,5.479452e-05,0.0005479452
"471",0.513328500632051,5.479452e-05,0.0005479452
"472",0.513878642075677,5.479452e-05,0.0005479452
"473",0.513446171731612,5.479452e-05,0.0005479452
"474",0.5136031538024,5.479452e-05,0.0005479452
"475",0.513761855530016,5.479452e-05,0.0005479452
"476",0.513172477849585,5.479452e-05,0.0005479452
"477",0.51266183704615,5.479452e-05,0.0005479452
"478",0.513560307449774,5.479452e-05,0.0005479452
"479",0.513227772857907,5.479452e-05,0.0005479452
"480",0.513122373282583,5.479452e-05,0.0005479452
"481",0.514106020396298,5.479452e-05,0.0005479452
"482",0.512971014460261,5.479452e-05,0.0005479452
"483",0.514223158202183,5.479452e-05,0.0005479452
"484",0.513096898084402,5.479452e-05,0.0005479452
"485",0.513578037249541,5.479452e-05,0.0005479452
"486",0.51324262985294,5.479452e-05,0.0005479452
"487",0.513953241874561,5.479452e-05,0.0005479452
"488",0.513662167339584,5.479452e-05,0.0005479452
"489",0.512856812743474,5.479452e-05,0.0005479452
"490",0.512229089071876,5.479452e-05,0.0005479452
"491",0.513624140912105,5.479452e-05,0.0005479452
"492",0.513357002655617,5.479452e-05,0.0005479452
"493",0.512716021084623,5.479452e-05,0.0005479452
"494",0.513907216440812,5.479452e-05,0.0005479452
"495",0.5132057590647,5.479452e-05,0.0005479452
"496",0.512769117102854,5.479452e-05,0.0005479452
"497",0.513158108303738,5.479452e-05,0.0005479452
"498",0.513232973029569,5.479452e-05,0.0005479452
"499",0.513457966396464,5.479452e-05,0.0005479452
"500",0.513852772592709,5.479452e-05,0.0005479452
"501",0.514126136475042,5.479452e-05,0.0005479452
"502",0.673391019985043,0.001052054794,0.01052054794
"503",0.670918686546845,0.001052054794,0.01052054794
"504",0.675946540330729,0.001052054794,0.01052054794
"505",0.67209998575823,0.001052054794,0.01052054794
"506",0.670876536545899,0.001052054794,0.01052054794
"507",0.672754873875927,0.001052054794,0.01052054794
"508",0.670816721304718,0.001052054794,0.01052054794
"509",0.672015574947321,0.001052054794,0.01052054794
"510",0.673451653306955,0.001052054794,0.01052054794
"511",0.672202114830075,0.001052054794,0.01052054794
"512",0.672842684012271,0.001052054794,0.01052054794
"513",0.669009963179663,0.001052054794,0.01052054794
"514",0.672959517482226,0.001052054794,0.01052054794
"515",0.66858632269587,0.001052054794,0.01052054794
"516",0.669623193036672,0.001052054794,0.01052054794
"517",0.670592055971867,0.001052054794,0.01052054794
"518",0.671305857987014,0.001052054794,0.01052054794
"519",0.671211733688175,0.001052054794,0.01052054794
"520",0.670762298985748,0.001052054794,0.01052054794
"521",0.67320566116996,0.001052054794,0.01052054794
"522",0.671199743820679,0.001052054794,0.01052054794
"523",0.67259997732969,0.001052054794,0.01052054794
"524",0.672848209340991,0.001052054794,0.01052054794
"525",0.673309216522312,0.001052054794,0.01052054794
"526",0.672904119266046,0.001052054794,0.01052054794
"527",0.67049385501765,0.001052054794,0.01052054794
"528",0.670455155112313,0.001052054794,0.01052054794
"529",0.668824014077264,0.001052054794,0.01052054794
"530",0.67114812282974,0.001052054794,0.01052054794
"531",0.671250754139444,0.001052054794,0.01052054794
"532",0.671830897086794,0.001052054794,0.01052054794
"533",0.67272011421057,0.001052054794,0.01052054794
"534",0.67255968723524,0.001052054794,0.01052054794
"535",0.673774664958868,0.001052054794,0.01052054794
"536",0.672698402026784,0.001052054794,0.01052054794
"537",0.670151609143957,0.001052054794,0.01052054794
