"","startAges","decayLevels","states","decayRates","decayRateRounded"
"15807",500,1,1,0.0186822935938835,0.019
"15808",500,1,1,0.0196032971143723,0.02
"15809",500,1,1,0.00275724031962454,0.003
"15810",500,1,1,0.0076434682123363,0.008
"15811",500,1,0,0.00694242864847183,0.007
"15812",500,1,1,0.00356505112722516,0.004
"15813",500,1,0,0.00462068291381001,0.005
"15814",500,1,0,0.00292991707101464,0.003
"15815",500,1,0,0.00279677682556212,0.003
"15816",500,1,0,0.00835910718888044,0.008
"15817",500,1,1,0.0188995394855738,0.019
"15818",500,1,0,0.00991305708885193,0.01
"15819",500,1,1,0.018740588799119,0.019
"15820",500,1,0,0.00126052263658494,0.001
"15821",500,1,0,0.0174967125058174,0.017
"15822",500,1,1,0.00939593277871609,0.009
"15823",500,1,0,0.016176613047719,0.016
"15824",500,1,0,0.0185262802988291,0.019
"15825",500,1,0,0.0139842079952359,0.014
"15826",500,1,1,0.0143895726650953,0.014
"15827",500,1,1,0.00901131611317396,0.009
"15828",500,1,0,0.0042064506560564,0.004
"15829",500,1,1,0.0118248462677002,0.012
"15830",500,1,0,0.00785102322697639,0.008
"15831",500,1,0,0.00485834712162614,0.005
"15832",500,1,0,0.014184782281518,0.014
"15833",500,1,1,0.00365322129800916,0.004
"15834",500,1,1,0.0121482517570257,0.012
"15835",500,1,1,0.0107409190386534,0.011
"15836",500,1,0,0.00481012091040611,0.005
"15837",500,1,1,0.0123715242370963,0.012
"15838",500,1,1,0.0110042206943035,0.011
"15839",500,1,1,0.0103986673057079,0.01
"15840",500,1,0,0.00554219493642449,0.006
"15841",500,1,0,0.00928935408592224,0.009
"15842",500,1,1,0.0154566736891866,0.015
"15843",500,1,1,0.00400333432480693,0.004
"15844",500,1,1,0.0114886239171028,0.011
"15845",500,1,0,0.0129211377352476,0.013
"15846",500,1,1,0.0129253566265106,0.013
"15847",500,1,1,0.00256682629697025,0.003
"15848",500,1,1,0.00198803003877401,0.002
"15849",500,1,0,0.00886743701994419,0.009
"15850",500,1,1,0.0195872019976377,0.02
"15851",500,1,1,0.0184288546442986,0.018
"15852",500,1,0,0.00133947900030762,0.001
"15853",500,1,0,0.0107140447944403,0.011
"15854",500,1,0,0.0191928558051586,0.019
"15855",500,1,0,0.000397917290683836,0
"15856",500,1,1,0.0105536840856075,0.011
"15857",500,1,1,0.00797111541032791,0.008
"15858",500,1,1,0.0154258627444506,0.015
"15859",500,1,0,0.00929694436490536,0.009
"15860",500,1,0,0.00579629093408585,0.006
"15861",500,1,0,0.00171330536250025,0.002
"15862",500,1,0,0.0144448252394795,0.014
"15863",500,1,0,0.000694142247084528,0.001
"15864",500,1,1,0.0115494541823864,0.012
"15865",500,1,1,0.00550522049888968,0.006
"15866",500,1,1,0.0148484734818339,0.015
"15867",500,1,0,0.00272595183923841,0.003
"15868",500,1,1,0.0125390896573663,0.013
"15869",500,1,0,0.000645250896923244,0.001
"15870",500,1,1,0.0023580496199429,0.002
"15871",500,1,0,0.00717572495341301,0.007
"15872",500,1,1,0.00235969107598066,0.002
"15873",500,1,1,0.0120220929384232,0.012
"15874",500,1,0,0.00755322119221091,0.008
"15875",500,1,0,0.00717314751818776,0.007
"15876",500,1,1,0.00722142029553652,0.007
"15877",500,1,1,0.0074773202650249,0.007
"15878",500,1,0,0.00044045943650417,0
"15879",500,1,0,0.0163148045539856,0.016
"15880",500,1,1,0.0198050979524851,0.02
"15881",500,1,1,0.00600728252902627,0.006
"15882",500,1,1,0.00202261796221137,0.002
"15883",500,1,1,0.0199559722095728,0.02
"15884",500,1,0,0.00334223243407905,0.003
"15885",500,1,0,0.00312234018929303,0.003
"15886",500,1,1,0.0136353522539139,0.014
"15887",500,1,1,0.00187026592902839,0.002
"15888",500,1,1,0.00786069594323635,0.008
"15889",500,1,0,0.0185118615627289,0.019
"15890",500,1,0,0.0126584945246577,0.013
"15891",500,1,1,0.0104721114039421,0.01
"15892",500,1,1,0.00120443035848439,0.001
"15893",500,1,1,0.012003012932837,0.012
"15894",500,1,0,0.00597457261756063,0.006
"15895",500,1,0,0.0167042259126902,0.017
"15896",500,1,1,0.0175055656582117,0.018
"15897",500,1,1,0.0165920462459326,0.017
"15898",500,1,1,0.00443797558546066,0.004
"15899",500,1,0,0.0105181923136115,0.011
"15900",500,1,1,0.00924541801214218,0.009
"15901",500,1,0,0.00205780402757227,0.002
"15902",500,1,0,0.0129191521555185,0.013
"15903",500,1,1,0.000602823449298739,0.001
"15904",500,1,0,0.00099289498757571,0.001
"15905",500,1,1,0.0118089914321899,0.012
"15906",500,1,1,0.00465202331542969,0.005
"15907",500,1,0,0.00942845363169909,0.009
"15908",500,1,1,0.00927731953561306,0.009
"15909",500,1,0,0.013641475699842,0.014
"15910",500,1,0,0.00525445910170674,0.005
"15911",500,1,1,0.0138557571917772,0.014
"15912",500,1,1,0.00590902753174305,0.006
"15913",500,1,0,0.0180950183421373,0.018
"15914",500,1,0,0.0117256483063102,0.012
"15915",500,1,0,0.000121504177513998,0
"15916",500,1,1,0.0178074073046446,0.018
"15917",500,1,0,0.0174620058387518,0.017
"15918",500,1,0,0.00656798807904124,0.007
"15919",500,1,0,0.00414513563737273,0.004
"15920",500,1,1,0.00259288121014833,0.003
"15921",500,1,0,0.0104380939155817,0.01
"15922",500,1,1,0.00892324931919575,0.009
"15923",500,1,1,0.0174137335270643,0.017
"15924",500,1,1,0.0133576458320022,0.013
"15925",500,1,0,0.0172508433461189,0.017
"15926",500,1,1,0.00717388791963458,0.007
"15927",500,1,0,0.016268216073513,0.016
"15928",500,1,1,0.00280541344545782,0.003
"15929",500,1,1,0.00109512079507113,0.001
"15930",500,1,1,0.00500649400055408,0.005
"15931",500,1,0,0.0143331540748477,0.014
"15932",500,1,0,0.0072805262170732,0.007
"15933",500,1,1,0.00434331456199288,0.004
"15934",500,1,1,0.00436100549995899,0.004
"15935",500,1,0,0.000272036180831492,0
"15936",500,1,1,0.00450031366199255,0.005
"15937",500,1,0,0.011584484949708,0.012
"15938",500,1,0,0.00407280307263136,0.004
"15939",500,1,1,0.0157276969403028,0.016
"15940",500,1,1,0.014588532038033,0.015
"15941",500,1,1,0.0183040760457516,0.018
"15942",500,1,1,0.0182087104767561,0.018
"15943",500,1,0,0.0156369488686323,0.016
"15944",500,1,1,0.0186229459941387,0.019
"15945",500,1,1,0.00868101604282856,0.009
"15946",500,1,0,0.0162817183881998,0.016
"15947",500,1,1,0.015751738101244,0.016
"15948",500,1,1,0.00597974238917232,0.006
"15949",500,1,1,0.00259419274516404,0.003
"15950",500,1,0,0.019996190443635,0.02
"15951",500,1,1,0.00973882712423801,0.01
"15952",500,1,0,0.0123399095609784,0.012
"15953",500,1,0,0.0045660212635994,0.005
"15954",500,1,1,0.000499751302413642,0
"15955",500,1,0,0.00626328075304627,0.006
"15956",500,1,0,0.00089734693756327,0.001
"15957",500,1,0,0.0116968201473355,0.012
"15958",500,1,1,0.0118976878002286,0.012
"15959",500,1,0,0.000766723533160985,0.001
"15960",500,1,0,0.00397378904744983,0.004
"15961",500,1,0,0.016573766246438,0.017
"15962",500,1,1,0.00509901531040668,0.005
"15963",500,1,1,0.00645851530134678,0.006
"15964",500,1,1,0.0144957071170211,0.014
"15965",500,1,1,0.00672492571175098,0.007
"15966",500,1,1,0.0076874690130353,0.008
"15967",500,1,0,0.0149198342114687,0.015
"15968",500,1,0,0.0116672674193978,0.012
"15969",500,1,1,0.00141329388134181,0.001
"15970",500,1,0,0.00720665138214827,0.007
"15971",500,1,0,0.019268486648798,0.019
"15972",500,1,0,0.0155683495104313,0.016
"15973",500,1,0,0.00169172801543027,0.002
"15974",500,1,0,0.00446685077622533,0.004
"15975",500,1,0,0.0141781438142061,0.014
"15976",500,1,1,0.0163448173552752,0.016
"15977",500,1,1,0.0166572146117687,0.017
"15978",500,1,1,0.000545140472240746,0.001
"15979",500,1,0,0.00568568520247936,0.006
"15980",500,1,0,0.0123307453468442,0.012
"15981",500,1,0,0.00281901494599879,0.003
"15982",500,1,1,0.00710950000211596,0.007
"15983",500,1,1,0.00390234752558172,0.004
"15984",500,1,0,0.0117311105132103,0.012
"15985",500,1,0,0.012128964997828,0.012
"15986",500,1,0,0.0170963667333126,0.017
"15987",500,1,0,0.00197779876179993,0.002
"15988",500,1,1,0.00555901043117046,0.006
"15989",500,1,1,0.0173103418201208,0.017
"15990",500,1,0,0.0174120534211397,0.017
"15991",500,1,0,0.011106139048934,0.011
"15992",500,1,0,0.00650925189256668,0.007
"15993",500,1,1,0.0186418630182743,0.019
"15994",500,1,1,0.000971371191553771,0.001
"15995",500,1,1,0.015252023935318,0.015
"15996",500,1,1,0.00786115042865276,0.008
"15997",500,1,0,0.0139973536133766,0.014
"15998",500,1,0,0.0009310856112279,0.001
"15999",500,1,1,0.0169754065573215,0.017
"16000",500,1,0,0.00155716831795871,0.002
"16001",500,1,0,0.0079856812953949,0.008
"16002",500,1,1,0.00190874945838004,0.002
"16003",500,1,1,0.00597473559901118,0.006
"16004",500,1,0,0.0162652749568224,0.016
"16005",500,1,0,0.00173548806924373,0.002
"16006",500,1,0,0.015718761831522,0.016
"16007",500,1,0,0.0191001426428556,0.019
"16008",500,1,1,0.000209463192732073,0
"16009",500,1,0,0.0187977813184261,0.019
"16010",500,1,1,0.0125440191477537,0.013
"16011",500,1,1,0.0197380017489195,0.02
"16012",500,1,0,0.00640300661325455,0.006
"16013",500,1,0,0.00408691354095936,0.004
"16014",500,1,0,0.0187672842293978,0.019
"16015",500,1,0,0.0113591933622956,0.011
"16016",500,1,1,0.0138903791084886,0.014
"16017",500,1,0,0.00447914889082313,0.004
"16018",500,1,1,0.0157527215778828,0.016
"16019",500,1,1,0.00521403085440397,0.005
"16020",500,1,1,0.0169457644224167,0.017
"16021",500,1,0,0.0149101205170155,0.015
"16022",500,1,1,0.00112704583443701,0.001
"16023",500,1,1,0.00145132245961577,0.001
"16024",500,1,1,0.0143424477428198,0.014
"16025",500,1,1,0.0101655749604106,0.01
"16026",500,1,0,0.0172664932906628,0.017
"16027",500,1,0,0.0150400856509805,0.015
"16028",500,1,1,0.00114139239303768,0.001
"16029",500,1,0,0.00937266368418932,0.009
"16030",500,1,0,0.000887527479790151,0.001
"16031",500,1,0,0.0167125687003136,0.017
"16032",500,1,0,0.00400221440941095,0.004
"16033",500,1,1,0.00201326422393322,0.002
"16034",500,1,0,0.00792843848466873,0.008
"16035",500,1,0,0.0143408756703138,0.014
"16036",500,1,0,0.0068401051685214,0.007
"16037",500,1,1,0.0107882143929601,0.011
"16038",500,1,0,0.0129224956035614,0.013
"16039",500,1,0,0.0145266596227884,0.015
"16040",500,1,1,0.00970790255814791,0.01
"16041",500,1,1,0.00405256822705269,0.004
"16042",500,1,1,0.0184086393564939,0.018
"16043",500,1,1,0.0105488644912839,0.011
"16044",500,1,1,0.00642535835504532,0.006
"16045",500,1,1,0.00695648230612278,0.007
"16046",500,1,0,0.0179402735084295,0.018
"16047",500,1,0,0.0198131930083036,0.02
"16048",500,1,1,0.00567719666287303,0.006
"16049",500,1,1,0.0199185665696859,0.02
"16050",500,1,0,0.00945780053734779,0.009
"16051",500,1,0,0.0114834103733301,0.011
"16052",500,1,1,0.0191506948322058,0.019
"16053",500,1,0,0.00967332627624273,0.01
"16054",500,1,1,0.0193215031176805,0.019
"16055",500,1,0,0.0129399634897709,0.013
"16056",500,1,1,0.00115989975165576,0.001
"16057",500,1,0,0.0153237255290151,0.015
"16058",500,1,0,0.00369232846423984,0.004
"16059",500,1,0,0.00272831926122308,0.003
"16060",500,1,1,0.00133696966804564,0.001
"16061",500,1,1,0.0137450844049454,0.014
"16062",500,1,0,0.0188064258545637,0.019
"16063",500,1,1,0.0199866443872452,0.02
"16064",500,1,1,0.00761359045282006,0.008
"16065",500,1,0,0.0131033398211002,0.013
"16066",500,1,1,0.00734170340001583,0.007
"16067",500,1,0,0.0161863230168819,0.016
"16068",500,1,0,0.0136528918519616,0.014
"16069",500,1,1,0.0147694190964103,0.015
"16070",500,1,0,0.0127274468541145,0.013
"16071",500,1,0,0.00671849120408297,0.007
"16072",500,1,1,0.00168575753923506,0.002
"16073",500,1,1,0.0127089992165565,0.013
"16074",500,1,1,0.00234280154109001,0.002
"16075",500,1,1,0.00800728425383568,0.008
"16076",500,1,1,0.00851553864777088,0.009
"16077",500,1,0,0.0100310435518622,0.01
"16078",500,1,0,0.0154579840600491,0.015
"16079",500,1,0,0.00794494245201349,0.008
"16080",500,1,1,0.0114788236096501,0.011
"16081",500,1,0,0.00479279132559896,0.005
"16082",500,1,1,0.0049295905046165,0.005
"16083",500,1,1,0.0112890424206853,0.011
"16084",500,1,0,0.00883760303258896,0.009
"16085",500,1,0,0.019140837714076,0.019
"16086",500,1,1,0.0119080245494843,0.012
"16087",500,1,1,0.0155904861167073,0.016
"16088",500,1,1,0.00958239287137985,0.01
"16089",500,1,1,0.00510970083996654,0.005
"16090",500,1,0,0.0199790932238102,0.02
"16091",500,1,0,0.0139913717284799,0.014
"16092",500,1,0,0.00790675356984138,0.008
"16093",500,1,0,0.0134100839495659,0.013
"16094",500,1,1,0.00341892684809864,0.003
"16095",500,1,1,0.00405150698497891,0.004
"16096",500,1,0,0.0168772973120213,0.017
"16097",500,1,0,0.0154130607843399,0.015
"16098",500,1,1,0.0173557996749878,0.017
"16099",500,1,1,0.0132436556741595,0.013
"16100",500,1,1,0.0138284601271152,0.014
"16101",500,1,0,0.00125855428632349,0.001
"16102",500,1,0,0.018645653501153,0.019
"16103",500,1,1,0.0172041971236467,0.017
"16104",500,1,0,0.00364651554264128,0.004
"16105",500,1,1,0.000645712832920253,0.001
"16106",500,1,1,0.00446398183703423,0.004
"16107",500,1,1,0.0170121807605028,0.017
"16108",500,1,0,0.0169907286763191,0.017
"16109",500,1,0,0.0119588933885098,0.012
"16110",500,1,1,0.014159057289362,0.014
"16111",500,1,0,0.002660769270733,0.003
"16112",500,1,1,0.0140775479376316,0.014
"16113",500,1,0,0.0151652526110411,0.015
"16114",500,1,1,0.0145085686817765,0.015
"16115",500,1,0,0.00373624381609261,0.004
"16116",500,1,0,0.0195444207638502,0.02
"16117",500,1,1,0.012671310454607,0.013
"16118",500,1,0,0.0126889506354928,0.013
"16119",500,1,0,0.00270711956545711,0.003
"16120",500,1,0,0.00169129995629191,0.002
"16121",500,1,1,0.0077277785167098,0.008
"16122",500,1,0,0.0183622371405363,0.018
"16123",500,1,0,0.0180031377822161,0.018
"16124",500,1,0,0.00329727586358786,0.003
"16125",500,1,0,0.0112499501556158,0.011
"16126",500,1,0,0.0159052684903145,0.016
"16127",500,1,1,0.0137687986716628,0.014
"16128",500,1,0,0.0185846071690321,0.019
"16129",500,1,1,0.0168447606265545,0.017
"16130",500,1,1,0.0106273125857115,0.011
"16131",500,1,0,0.0166793670505285,0.017
"16132",500,1,1,0.0114204194396734,0.011
"16133",500,1,0,0.0191746205091476,0.019
"16134",500,1,0,0.0127838710322976,0.013
"16135",500,1,0,0.00370795791968703,0.004
"16136",500,1,0,0.0077558015473187,0.008
"16137",500,1,0,0.0146672269329429,0.015
"16138",500,1,1,0.0144059909507632,0.014
"16139",500,1,0,0.0172572750598192,0.017
"16140",500,1,1,0.0141251897439361,0.014
"16141",500,1,0,0.00332570727914572,0.003
"16142",500,1,0,0.0105561008676887,0.011
"16143",500,1,0,0.0199095066636801,0.02
"16144",500,1,1,0.00765777518972754,0.008
"16145",500,1,0,0.0025653017219156,0.003
"16146",500,1,1,0.00136414426378906,0.001
"16147",500,1,1,0.000480467133456841,0
"16148",500,1,1,0.00987307541072369,0.01
"16149",500,1,0,0.00110084097832441,0.001
"16150",500,1,1,0.0053622592240572,0.005
"16151",500,1,0,0.00415417831391096,0.004
"16152",500,1,0,0.00587795348837972,0.006
"16153",500,1,1,0.00297004729509354,0.003
"16154",500,1,0,0.00499125104397535,0.005
"16155",500,1,0,0.0161846466362476,0.016
"16156",500,1,0,0.0119902323931456,0.012
"16157",500,1,0,0.0140581773594022,0.014
"16158",500,1,1,0.00635991711169481,0.006
"16159",500,1,0,0.0149704730138183,0.015
"16160",500,1,1,0.00989646837115288,0.01
"16161",500,1,0,0.00095814245287329,0.001
"16162",500,1,0,0.0138014797121286,0.014
"16163",500,1,1,0.0116371000185609,0.012
"16164",500,1,0,0.0193397495895624,0.019
"16165",500,1,1,0.0167026519775391,0.017
"16166",500,1,1,0.000402201520046219,0
"16167",500,1,1,0.00200659199617803,0.002
"16168",500,1,0,0.00593222631141543,0.006
"16169",500,1,0,0.00199956074357033,0.002
"16170",500,1,1,0.0010668293107301,0.001
"16171",500,1,0,0.0182922128587961,0.018
"16172",500,1,0,0.00259762885980308,0.003
"16173",500,1,1,0.000542072812095284,0.001
"16174",500,1,0,0.00127059663645923,0.001
"16175",500,1,1,0.0146887060254812,0.015
"16176",500,1,0,0.00890538655221462,0.009
"16177",500,1,1,0.00683368183672428,0.007
"16178",500,1,0,0.00455521792173386,0.005
"16179",500,1,0,0.00830940157175064,0.008
"16180",500,1,0,0.00666623050346971,0.007
"16181",500,1,1,0.0122934598475695,0.012
"16182",500,1,0,0.00617179600521922,0.006
"16183",500,1,1,0.0182598121464252,0.018
"16184",500,1,1,0.014791258610785,0.015
"16185",500,1,0,0.0173959787935019,0.017
"16186",500,1,1,0.000133884415845387,0
"16187",500,1,1,0.0192109849303961,0.019
"16188",500,1,0,0.0112561443820596,0.011
"16189",500,1,1,0.00252090953290462,0.003
"16190",500,1,0,0.00768587226048112,0.008
"16191",500,1,1,0.00649044523015618,0.006
"16192",500,1,0,0.00193238945212215,0.002
"16193",500,1,0,0.000264533999143168,0
"16194",500,1,0,0.00702174380421638,0.007
"16195",500,1,1,0.0191400442272425,0.019
"16196",500,1,1,0.00535960122942924,0.005
"16197",500,1,1,0.00394971948117018,0.004
"16198",500,1,1,0.00513302069157362,0.005
"16199",500,1,0,0.0138411279767752,0.014
"16200",500,1,1,0.00373384798876941,0.004
"16201",500,1,0,0.00616213213652372,0.006
"16202",500,1,0,0.00719257071614265,0.007
"16203",500,1,1,0.0199234634637833,0.02
"16204",500,1,0,0.0185131207108498,0.019
"16205",500,1,1,0.0166763905435801,0.017
"16206",500,1,1,0.00163834542036057,0.002
"16207",500,1,1,0.010384876281023,0.01
"16208",500,1,0,0.00404962478205562,0.004
"16209",500,1,1,0.0177562106400728,0.018
"16210",500,1,0,0.0166499968618155,0.017
"16211",500,1,0,0.00969428382813931,0.01
"16212",500,1,1,0.00907257944345474,0.009
"16213",500,1,0,0.00543447397649288,0.005
"16214",500,1,0,0.0114377485588193,0.011
"16215",500,1,1,0.0157768651843071,0.016
"16216",500,1,1,0.00392390508204699,0.004
"16217",500,1,0,0.00998454261571169,0.01
"16218",500,1,0,0.0170201640576124,0.017
"16219",500,1,1,0.0114376042038202,0.011
"16220",500,1,1,0.00673124473541975,0.007
"16221",500,1,0,0.00877808406949043,0.009
"16222",500,1,1,0.00456863502040505,0.005
"16223",500,1,1,0.00429528020322323,0.004
"16224",500,1,1,0.00851970631629229,0.009
"16225",500,1,0,0.0107755828648806,0.011
"16226",500,1,0,0.00806895457208157,0.008
"16227",500,1,1,0.00976009573787451,0.01
"16228",500,1,0,0.00145575939677656,0.001
"16229",500,1,1,0.0110628167167306,0.011
"16230",500,1,1,0.0110075678676367,0.011
"16231",500,1,1,0.00640005944296718,0.006
"16232",500,1,0,0.00960909575223923,0.01
"16233",500,1,1,0.0137827908620238,0.014
"16234",500,1,0,0.0134922061115503,0.013
"16235",500,1,0,0.0188169199973345,0.019
"16236",500,1,0,0.00733029609546065,0.007
"16237",500,1,1,0.00540079642087221,0.005
"16238",500,1,1,0.0146806258708239,0.015
"16239",500,1,0,0.0114959739148617,0.011
"16240",500,1,0,0.0118341166526079,0.012
"16241",500,1,1,0.01322958804667,0.013
"16242",500,1,1,0.00119562435429543,0.001
"16243",500,1,0,0.0123647702857852,0.012
"16244",500,1,0,0.00470144860446453,0.005
"16245",500,1,0,0.0149714341387153,0.015
"16246",500,1,0,0.00715119671076536,0.007
"16247",500,1,0,0.0111474264413118,0.011
"16248",500,1,0,0.0077124759554863,0.008
"16249",500,1,0,0.0137515841051936,0.014
"16250",500,1,0,0.0178159344941378,0.018
"16251",500,1,1,0.0114975888282061,0.011
"16252",500,1,0,0.0176188610494137,0.018
"16253",500,1,0,0.0166204832494259,0.017
"16254",500,1,0,0.00635977415367961,0.006
"16255",500,1,0,0.00467264791950583,0.005
"16256",500,1,0,0.00358172366395593,0.004
"16257",500,1,0,0.00652625039219856,0.007
"16258",500,1,1,0.0175643973052502,0.018
"16259",500,1,0,0.013412999920547,0.013
"16260",500,1,0,0.00956491939723492,0.01
"16261",500,1,0,0.0135384518653154,0.014
"16262",500,1,0,0.0153159303590655,0.015
"16263",500,1,1,0.0046496270224452,0.005
"16264",500,1,0,0.0127178523689508,0.013
"16265",500,1,0,0.0176879018545151,0.018
"16266",500,1,1,0.0144894104450941,0.014
"16267",500,1,1,0.00999229587614536,0.01
"16268",500,1,1,0.00100139109417796,0.001
"16269",500,1,1,0.00822051987051964,0.008
"16270",500,1,1,0.0179363004863262,0.018
"16271",500,1,1,0.000193627114640549,0
"16272",500,1,1,0.0178683865815401,0.018
"16273",500,1,0,0.0198241155594587,0.02
"16274",500,1,1,0.0156907550990582,0.016
"16275",500,1,0,0.00158319296315312,0.002
"16276",500,1,1,0.0158319007605314,0.016
"16277",500,1,1,0.00984845217317343,0.01
"16278",500,1,0,0.0104348240420222,0.01
"16279",500,1,1,0.00533370207995176,0.005
"16280",500,1,0,0.00122034421656281,0.001
"16281",500,1,0,0.00914646778255701,0.009
"16282",500,1,0,0.0141843324527144,0.014
"16283",500,1,0,0.00842760689556599,0.008
"16284",500,1,0,0.017777182161808,0.018
"16285",500,1,0,0.00356653169728816,0.004
"16286",500,1,1,0.00390100735239685,0.004
"16287",500,1,1,0.00146564887836576,0.001
"16288",500,1,0,0.00955320615321398,0.01
"16289",500,1,0,0.00442637223750353,0.004
"16290",500,1,0,0.0150345722213387,0.015
"16291",500,1,1,0.0062186811119318,0.006
"16292",500,1,1,0.00584363518282771,0.006
"16293",500,1,1,0.00806976482272148,0.008
"16294",500,1,1,0.0138639332726598,0.014
"16295",500,1,0,0.0164470616728067,0.016
"16296",500,1,0,0.00611136993393302,0.006
"16297",500,1,0,0.00597823830321431,0.006
"16298",500,1,1,0.0198507737368345,0.02
"16299",500,1,0,0.0103936213999987,0.01
"16300",500,1,1,0.00155709858518094,0.002
"16301",500,1,1,0.0153234293684363,0.015
"16302",500,1,0,0.00180343689862639,0.002
"16303",500,1,0,0.00714245857670903,0.007
"16304",500,1,1,0.0161295533180237,0.016
"16305",500,1,1,0.00729928398504853,0.007
"16306",500,1,1,0.0134746162220836,0.013
"16307",500,1,0,0.00530883437022567,0.005
"16308",500,1,1,0.0129482615739107,0.013
"16309",500,1,1,0.0162426270544529,0.016
"16310",500,1,1,0.0151468189433217,0.015
"16311",500,1,0,0.0116280009970069,0.012
"16312",500,1,0,0.0112024238333106,0.011
"16313",500,1,1,0.0173382498323917,0.017
"16314",500,1,1,0.0179016049951315,0.018
"16315",500,1,0,0.0170679371803999,0.017
"16316",500,1,1,0.00388753553852439,0.004
"16317",500,1,1,0.0151892527937889,0.015
"16318",500,1,0,0.00259868032298982,0.003
"16319",500,1,0,0.000451066734967753,0
"16320",500,1,0,0.00768648879602551,0.008
"16321",500,1,1,0.00368681363761425,0.004
"16322",500,1,0,0.0141021739691496,0.014
"16323",500,1,1,0.00924617983400822,0.009
"16324",500,1,0,0.011955170892179,0.012
"16325",500,1,1,0.000560473999939859,0.001
"16326",500,1,0,0.00484707206487656,0.005
"16327",500,1,0,0.000686772109474987,0.001
"16328",500,1,1,0.00138350168708712,0.001
"16329",500,1,1,0.000247514399234205,0
"16330",500,1,0,0.00362193724140525,0.004
"16331",500,1,0,0.0131984781473875,0.013
"16332",500,1,0,0.00121825595851988,0.001
"16333",500,1,0,0.00401961896568537,0.004
"16334",500,1,0,0.0099168261513114,0.01
"16335",500,1,0,0.0193505622446537,0.019
"16336",500,1,1,0.0129366479814053,0.013
"16337",500,1,0,0.0169924218207598,0.017
"16338",500,1,0,0.0173431783914566,0.017
"16339",500,1,1,0.0101805962622166,0.01
"16340",500,1,1,0.0041773347184062,0.004
"16341",500,1,0,0.00402681110426784,0.004
"16342",500,1,1,0.0114186955615878,0.011
"16343",500,1,0,0.00944232754409313,0.009
"16344",500,1,0,0.00363484187982976,0.004
"16345",500,1,0,0.00865327939391136,0.009
"16346",500,1,1,0.00775202875956893,0.008
"16347",500,1,1,0.00819478463381529,0.008
"16348",500,1,0,0.010337726213038,0.01
"16349",500,1,1,0.00149612571112812,0.001
"16350",500,1,1,0.00985402148216963,0.01
"16351",500,1,0,0.0186190232634544,0.019
"16352",500,1,1,0.00328428042121232,0.003
"16353",500,1,1,0.00945710763335228,0.009
"16354",500,1,1,0.0124455885961652,0.012
"16355",500,1,0,0.00368826184421778,0.004
"16356",500,1,0,0.000729029707144946,0.001
"16357",500,1,0,0.00395083473995328,0.004
"16358",500,1,0,0.0192425400018692,0.019
"16359",500,1,0,0.0140607552602887,0.014
"16360",500,1,1,0.0198893193155527,0.02
"16361",500,1,0,0.0039984337054193,0.004
"16362",500,1,1,0.00935589522123337,0.009
"16363",500,1,1,0.0025948965921998,0.003
"16364",500,1,0,0.00430723605677485,0.004
"16365",500,1,0,0.00722721451893449,0.007
"16366",500,1,1,0.00823055673390627,0.008
"16367",500,1,1,0.00376631715334952,0.004
"16368",500,1,0,0.0091862641274929,0.009
"16369",500,1,1,0.00987258087843657,0.01
"16370",500,1,0,0.0109584592282772,0.011
"16371",500,1,0,0.00846250262111425,0.008
"16372",500,1,1,0.00786729529500008,0.008
"16373",500,1,0,0.0170568358153105,0.017
"16374",500,1,1,0.00217562029138207,0.002
"16375",500,1,1,0.0099532837048173,0.01
"16376",500,1,0,0.0136177781969309,0.014
"16377",500,1,0,0.00372182857245207,0.004
"16378",500,1,1,0.00784671399742365,0.008
"16379",500,1,0,0.00914693530648947,0.009
"16380",500,1,0,0.0154393147677183,0.015
"16381",500,1,1,0.0134989134967327,0.013
"16382",500,1,1,0.0113053489476442,0.011
"16383",500,1,1,0.00104548619128764,0.001
"16384",500,1,0,0.00501785008236766,0.005
"16385",500,1,0,0.00132760358974338,0.001
"16386",500,1,0,0.00359377288259566,0.004
"16387",500,1,1,0.0112363239750266,0.011
"16388",500,1,0,0.010954886674881,0.011
"16389",500,1,0,0.0165328718721867,0.017
"16390",500,1,0,0.00723298080265522,0.007
"16391",500,1,1,0.0169007088989019,0.017
"16392",500,1,1,0.0105962278321385,0.011
"16393",500,1,1,0.0132080791518092,0.013
"16394",500,1,0,0.0189027842134237,0.019
"16395",500,1,1,0.00591709185391665,0.006
"16396",500,1,1,0.00505063077434897,0.005
"16397",500,1,1,0.0179048515856266,0.018
"16398",500,1,1,0.000226098316488788,0
"16399",500,1,1,0.00431256601586938,0.004
"16400",500,1,1,0.0120069943368435,0.012
"16401",500,1,1,0.0166573412716389,0.017
"16402",500,1,1,0.00888688117265701,0.009
"16403",500,1,0,0.0042463899590075,0.004
"16404",500,1,1,0.00792654231190681,0.008
"16405",500,1,0,0.0023199818097055,0.002
"16406",500,1,1,0.0174837242811918,0.017
"16407",500,1,1,0.00908114109188318,0.009
"16408",500,1,0,0.00462687667459249,0.005
"16409",500,1,0,0.0153798758983612,0.015
"16410",500,1,1,0.0162794832140207,0.016
"16411",500,1,1,0.00250582839362323,0.003
"16412",500,1,1,0.0108360219746828,0.011
"16413",500,1,0,0.0151229295879602,0.015
"16414",500,1,1,0.0105209769681096,0.011
"16415",500,1,0,5.89794071856886e-05,0
